month,property_type,region,metric,basis,value,unit,source_report,revised
2024-04,detached,横浜市・川崎市,成約価格,mom_pct,-8.8,％,2025-04,False
2024-05,detached,横浜市・川崎市,成約価格,mom_pct,-2.6,％,2025-05,False
2024-06,detached,横浜市・川崎市,成約価格,mom_pct,3.4,％,2025-06,False
2024-07,detached,横浜市・川崎市,成約価格,mom_pct,-3.1,％,2025-06,False
2024-08,detached,横浜市・川崎市,成約価格,mom_pct,0.4,％,2025-06,False
2024-09,detached,横浜市・川崎市,成約価格,mom_pct,7.6,％,2025-06,False
2024-10,detached,横浜市・川崎市,成約価格,mom_pct,-6.4,％,2025-06,False
2024-11,detached,横浜市・川崎市,成約価格,mom_pct,2.7,％,2025-06,False
2024-12,detached,横浜市・川崎市,成約価格,mom_pct,-3.1,％,2025-06,False
2025-01,detached,横浜市・川崎市,成約価格,mom_pct,0.7,％,2025-06,False
2025-02,detached,横浜市・川崎市,成約価格,mom_pct,-1.7,％,2025-06,False
2025-03,detached,横浜市・川崎市,成約価格,mom_pct,6.0,％,2025-06,False
2025-04,detached,横浜市・川崎市,成約価格,mom_pct,-4.7,％,2025-06,False
2025-05,detached,横浜市・川崎市,成約価格,mom_pct,-2.7,％,2025-06,False
2025-06,detached,横浜市・川崎市,成約価格,mom_pct,4.7,％,2025-06,False
2024-01,detached,横浜市・川崎市,成約価格,value,4318,万円,2025-01,False
2024-02,detached,横浜市・川崎市,成約価格,value,4727,万円,2025-02,False
2024-03,detached,横浜市・川崎市,成約価格,value,5090,万円,2025-03,False
2024-04,detached,横浜市・川崎市,成約価格,value,4645,万円,2025-04,False
2024-05,detached,横浜市・川崎市,成約価格,value,4525,万円,2025-05,False
2024-06,detached,横浜市・川崎市,成約価格,value,4679,万円,2025-06,False
2024-07,detached,横浜市・川崎市,成約価格,value,4536,万円,2025-06,False
2024-08,detached,横浜市・川崎市,成約価格,value,4552,万円,2025-06,False
2024-09,detached,横浜市・川崎市,成約価格,value,4897,万円,2025-06,False
2024-10,detached,横浜市・川崎市,成約価格,value,4583,万円,2025-06,False
2024-11,detached,横浜市・川崎市,成約価格,value,4707,万円,2025-06,False
2024-12,detached,横浜市・川崎市,成約価格,value,4563,万円,2025-06,False
2025-01,detached,横浜市・川崎市,成約価格,value,4593,万円,2025-06,False
2025-02,detached,横浜市・川崎市,成約価格,value,4516,万円,2025-06,False
2025-03,detached,横浜市・川崎市,成約価格,value,4785,万円,2025-06,False
2025-04,detached,横浜市・川崎市,成約価格,value,4560,万円,2025-06,False
2025-05,detached,横浜市・川崎市,成約価格,value,4439,万円,2025-06,False
2025-06,detached,横浜市・川崎市,成約価格,value,4645,万円,2025-06,False
2024-01,detached,横浜市・川崎市,成約価格,yoy_pct,-1.9,％,2025-01,False
2024-02,detached,横浜市・川崎市,成約価格,yoy_pct,2.7,％,2025-02,False
2024-03,detached,横浜市・川崎市,成約価格,yoy_pct,10.0,％,2025-03,False
2024-04,detached,横浜市・川崎市,成約価格,yoy_pct,-1.3,％,2025-04,False
2024-05,detached,横浜市・川崎市,成約価格,yoy_pct,-2.1,％,2025-05,False
2024-06,detached,横浜市・川崎市,成約価格,yoy_pct,5.1,％,2025-06,False
2024-07,detached,横浜市・川崎市,成約価格,yoy_pct,0.8,％,2025-06,False
2024-08,detached,横浜市・川崎市,成約価格,yoy_pct,1.4,％,2025-06,False
2024-09,detached,横浜市・川崎市,成約価格,yoy_pct,1.2,％,2025-06,False
2024-10,detached,横浜市・川崎市,成約価格,yoy_pct,-7.3,％,2025-06,False
2024-11,detached,横浜市・川崎市,成約価格,yoy_pct,-2.0,％,2025-06,False
2024-12,detached,横浜市・川崎市,成約価格,yoy_pct,-3.6,％,2025-06,False
2025-01,detached,横浜市・川崎市,成約価格,yoy_pct,6.4,％,2025-06,False
2025-02,detached,横浜市・川崎市,成約価格,yoy_pct,-4.4,％,2025-06,False
2025-03,detached,横浜市・川崎市,成約価格,yoy_pct,-6.0,％,2025-06,False
2025-04,detached,横浜市・川崎市,成約価格,yoy_pct,-1.8,％,2025-06,False
2025-05,detached,横浜市・川崎市,成約価格,yoy_pct,-1.9,％,2025-06,False
2025-06,detached,横浜市・川崎市,成約価格,yoy_pct,-0.7,％,2025-06,False
2025-04,detached,横浜市・川崎市,成約土地面積,value,142.95,㎡,2025-04,False
2025-05,detached,横浜市・川崎市,成約土地面積,value,129.15,㎡,2025-05,False
2025-06,detached,横浜市・川崎市,成約土地面積,value,139.21,㎡,2025-06,False
2025-04,detached,横浜市・川崎市,成約土地面積,yoy_pct,14.5,％,2025-04,False
2025-05,detached,横浜市・川崎市,成約土地面積,yoy_pct,3.4,％,2025-05,False
2025-06,detached,横浜市・川崎市,成約土地面積,yoy_pct,4.8,％,2025-06,False
2025-04,detached,横浜市・川崎市,成約建物面積,value,106.63,㎡,2025-04,False
2025-05,detached,横浜市・川崎市,成約建物面積,value,103.94,㎡,2025-05,False
2025-06,detached,横浜市・川崎市,成約建物面積,value,106.21,㎡,2025-06,False
2025-04,detached,横浜市・川崎市,成約建物面積,yoy_pct,1.9,％,2025-04,False
2025-05,detached,横浜市・川崎市,成約建物面積,yoy_pct,-3.6,％,2025-05,False
2025-06,detached,横浜市・川崎市,成約建物面積,yoy_pct,-1.4,％,2025-06,False
2025-04,detached,横浜市・川崎市,成約築年数,value,21.91,年,2025-04,False
2025-05,detached,横浜市・川崎市,成約築年数,value,23.23,年,2025-05,False
2025-06,detached,横浜市・川崎市,成約築年数,value,23.98,年,2025-06,False
2024-01,detached,神奈川県,成約件数,mom_pct,-8.0,％,2025-01,False
2024-02,detached,神奈川県,成約件数,mom_pct,14.0,％,2025-02,False
2024-03,detached,神奈川県,成約件数,mom_pct,11.6,％,2025-03,False
2024-04,detached,神奈川県,成約件数,mom_pct,10.7,％,2025-03,False
2024-05,detached,神奈川県,成約件数,mom_pct,-23.4,％,2025-03,False
2024-06,detached,神奈川県,成約件数,mom_pct,19.8,％,2025-03,False
2024-07,detached,神奈川県,成約件数,mom_pct,3.5,％,2025-03,False
2024-08,detached,神奈川県,成約件数,mom_pct,-29.5,％,2025-03,False
2024-09,detached,神奈川県,成約件数,mom_pct,32.8,％,2025-03,False
2024-10,detached,神奈川県,成約件数,mom_pct,-10.2,％,2025-03,False
2024-11,detached,神奈川県,成約件数,mom_pct,14.3,％,2025-03,False
2024-12,detached,神奈川県,成約件数,mom_pct,-4.5,％,2025-03,False
2025-01,detached,神奈川県,成約件数,mom_pct,14.1,％,2025-03,False
2025-02,detached,神奈川県,成約件数,mom_pct,30.0,％,2025-03,False
2025-03,detached,神奈川県,成約件数,mom_pct,27.6,％,2025-03,False
2024-01,detached,神奈川県,成約件数,value,243,件,2025-01,False
2024-02,detached,神奈川県,成約件数,value,277,件,2025-02,False
2024-03,detached,神奈川県,成約件数,value,309,件,2025-03,False
2024-04,detached,神奈川県,成約件数,value,342,件,2025-04,False
2024-05,detached,神奈川県,成約件数,value,262,件,2025-05,False
2024-06,detached,神奈川県,成約件数,value,314,件,2025-06,False
2024-07,detached,神奈川県,成約件数,value,325,件,2025-06,False
2024-08,detached,神奈川県,成約件数,value,229,件,2025-06,False
2024-09,detached,神奈川県,成約件数,value,304,件,2025-06,False
2024-10,detached,神奈川県,成約件数,value,273,件,2025-06,False
2024-11,detached,神奈川県,成約件数,value,312,件,2025-06,False
2024-12,detached,神奈川県,成約件数,value,298,件,2025-06,False
2025-01,detached,神奈川県,成約件数,value,340,件,2025-06,False
2025-02,detached,神奈川県,成約件数,value,442,件,2025-06,False
2025-03,detached,神奈川県,成約件数,value,564,件,2025-06,False
2025-04,detached,神奈川県,成約件数,value,445,件,2025-06,False
2025-05,detached,神奈川県,成約件数,value,450,件,2025-06,False
2025-06,detached,神奈川県,成約件数,value,502,件,2025-06,False
2024-01,detached,神奈川県,成約件数,yoy_pct,-6.9,％,2025-01,False
2024-02,detached,神奈川県,成約件数,yoy_pct,-2.5,％,2025-02,False
2024-03,detached,神奈川県,成約件数,yoy_pct,0.7,％,2025-03,False
2024-04,detached,神奈川県,成約件数,yoy_pct,14.0,％,2025-04,False
2024-05,detached,神奈川県,成約件数,yoy_pct,-11.5,％,2025-05,False
2024-06,detached,神奈川県,成約件数,yoy_pct,9.8,％,2025-06,False
2024-07,detached,神奈川県,成約件数,yoy_pct,3.8,％,2025-06,False
2024-08,detached,神奈川県,成約件数,yoy_pct,19.3,％,2025-06,False
2024-09,detached,神奈川県,成約件数,yoy_pct,6.3,％,2025-06,False
2024-10,detached,神奈川県,成約件数,yoy_pct,-15.5,％,2025-06,False
2024-11,detached,神奈川県,成約件数,yoy_pct,24.8,％,2025-06,False
2024-12,detached,神奈川県,成約件数,yoy_pct,12.9,％,2025-06,False
2025-01,detached,神奈川県,成約件数,yoy_pct,39.9,％,2025-06,False
2025-02,detached,神奈川県,成約件数,yoy_pct,59.6,％,2025-06,False
2025-03,detached,神奈川県,成約件数,yoy_pct,82.5,％,2025-06,False
2025-04,detached,神奈川県,成約件数,yoy_pct,30.1,％,2025-06,False
2025-05,detached,神奈川県,成約件数,yoy_pct,71.8,％,2025-06,False
2025-06,detached,神奈川県,成約件数,yoy_pct,59.9,％,2025-06,False
2024-01,detached,神奈川県,成約価格,mom_pct,-10.3,％,2025-01,False
2024-02,detached,神奈川県,成約価格,mom_pct,8.5,％,2025-02,False
2024-03,detached,神奈川県,成約価格,mom_pct,6.8,％,2025-03,False
2024-04,detached,神奈川県,成約価格,mom_pct,1.0,％,2025-04,False
2024-05,detached,神奈川県,成約価格,mom_pct,-8.1,％,2025-05,False
2024-06,detached,神奈川県,成約価格,mom_pct,0.2,％,2025-06,False
2024-07,detached,神奈川県,成約価格,mom_pct,-0.5,％,2025-06,False
2024-08,detached,神奈川県,成約価格,mom_pct,7.0,％,2025-06,False
2024-09,detached,神奈川県,成約価格,mom_pct,-1.5,％,2025-06,False
2024-10,detached,神奈川県,成約価格,mom_pct,-8.4,％,2025-06,False
2024-11,detached,神奈川県,成約価格,mom_pct,5.1,％,2025-06,False
2024-12,detached,神奈川県,成約価格,mom_pct,5.5,％,2025-06,False
2025-01,detached,神奈川県,成約価格,mom_pct,-11.3,％,2025-06,False
2025-02,detached,神奈川県,成約価格,mom_pct,3.4,％,2025-06,False
2025-03,detached,神奈川県,成約価格,mom_pct,-1.5,％,2025-06,False
2025-04,detached,神奈川県,成約価格,mom_pct,-0.9,％,2025-06,False
2025-05,detached,神奈川県,成約価格,mom_pct,-0.5,％,2025-06,False
2025-06,detached,神奈川県,成約価格,mom_pct,2.3,％,2025-06,False
2024-01,detached,神奈川県,成約価格,value,3727,万円,2025-01,False
2024-02,detached,神奈川県,成約価格,value,4043,万円,2025-02,False
2024-03,detached,神奈川県,成約価格,value,4316,万円,2025-03,False
2024-04,detached,神奈川県,成約価格,value,4359,万円,2025-04,False
2024-05,detached,神奈川県,成約価格,value,4007,万円,2025-05,False
2024-06,detached,神奈川県,成約価格,value,4014,万円,2025-06,False
2024-07,detached,神奈川県,成約価格,value,3995,万円,2025-06,False
2024-08,detached,神奈川県,成約価格,value,4276,万円,2025-06,False
2024-09,detached,神奈川県,成約価格,value,4210,万円,2025-06,False
2024-10,detached,神奈川県,成約価格,value,3856,万円,2025-06,False
2024-11,detached,神奈川県,成約価格,value,4052,万円,2025-06,False
2024-12,detached,神奈川県,成約価格,value,4275,万円,2025-06,False
2025-01,detached,神奈川県,成約価格,value,3794,万円,2025-06,False
2025-02,detached,神奈川県,成約価格,value,3923,万円,2025-06,False
2025-03,detached,神奈川県,成約価格,value,3863,万円,2025-06,False
2025-04,detached,神奈川県,成約価格,value,3828,万円,2025-06,False
2025-05,detached,神奈川県,成約価格,value,3808,万円,2025-06,False
2025-06,detached,神奈川県,成約価格,value,3897,万円,2025-06,False
2024-01,detached,神奈川県,成約価格,yoy_pct,-8.1,％,2025-01,False
2024-02,detached,神奈川県,成約価格,yoy_pct,-5.4,％,2025-02,False
2024-03,detached,神奈川県,成約価格,yoy_pct,4.9,％,2025-03,False
2024-04,detached,神奈川県,成約価格,yoy_pct,3.4,％,2025-04,False
2024-05,detached,神奈川県,成約価格,yoy_pct,-1.7,％,2025-05,False
2024-06,detached,神奈川県,成約価格,yoy_pct,3.5,％,2025-06,False
2024-07,detached,神奈川県,成約価格,yoy_pct,-1.4,％,2025-06,False
2024-08,detached,神奈川県,成約価格,yoy_pct,9.5,％,2025-06,False
2024-09,detached,神奈川県,成約価格,yoy_pct,4.0,％,2025-06,False
2024-10,detached,神奈川県,成約価格,yoy_pct,-10.7,％,2025-06,False
2024-11,detached,神奈川県,成約価格,yoy_pct,0.8,％,2025-06,False
2024-12,detached,神奈川県,成約価格,yoy_pct,2.9,％,2025-06,False
2025-01,detached,神奈川県,成約価格,yoy_pct,1.8,％,2025-06,False
2025-02,detached,神奈川県,成約価格,yoy_pct,-3.0,％,2025-06,False
2025-03,detached,神奈川県,成約価格,yoy_pct,-10.5,％,2025-06,False
2025-04,detached,神奈川県,成約価格,yoy_pct,-12.2,％,2025-06,False
2025-05,detached,神奈川県,成約価格,yoy_pct,-5.0,％,2025-06,False
2025-06,detached,神奈川県,成約価格,yoy_pct,-2.9,％,2025-06,False
2025-04,detached,神奈川県,成約土地面積,value,164.8,㎡,2025-04,False
2025-05,detached,神奈川県,成約土地面積,value,142.87,㎡,2025-05,False
2025-06,detached,神奈川県,成約土地面積,value,145.65,㎡,2025-06,False
2025-04,detached,神奈川県,成約土地面積,yoy_pct,6.9,％,2025-04,False
2025-05,detached,神奈川県,成約土地面積,yoy_pct,8.4,％,2025-05,False
2025-06,detached,神奈川県,成約土地面積,yoy_pct,-2.2,％,2025-06,False
2025-04,detached,神奈川県,成約建物面積,value,106.06,㎡,2025-04,False
2025-05,detached,神奈川県,成約建物面積,value,105.18,㎡,2025-05,False
2025-06,detached,神奈川県,成約建物面積,value,104.22,㎡,2025-06,False
2025-04,detached,神奈川県,成約建物面積,yoy_pct,-1.7,％,2025-04,False
